Unix;Date;Close
1,59607E+12;30/07/2020;11099.61
1,59598E+12;29/07/2020;11100.53
1,59589E+12;28/07/2020;10906.27
1,59581E+12;27/07/2020;11029.96
1,59572E+12;26/07/2020;9931.54
1,59564E+12;25/07/2020;9700.42
1,59555E+12;24/07/2020;9537.8
1,59546E+12;23/07/2020;9603.27
1,59538E+12;22/07/2020;9518.16
1,59529E+12;21/07/2020;9390.0
1,5952E+12;20/07/2020;9160.78
1,59512E+12;19/07/2020;9208.99
1,59503E+12;18/07/2020;9170.28
1,59494E+12;17/07/2020;9154.32
1,59486E+12;16/07/2020;9133.72
1,59477E+12;15/07/2020;9197.6
1,59468E+12;14/07/2020;9255.85
1,5946E+12;13/07/2020;9242.62
1,59451E+12;12/07/2020;9302.75
1,59443E+12;11/07/2020;9234.03
1,59434E+12;10/07/2020;9288.34
1,59425E+12;09/07/2020;9232.43
1,59417E+12;08/07/2020;9436.06
1,59408E+12;07/07/2020;9257.39
1,59399E+12;06/07/2020;9344.2
1,59391E+12;05/07/2020;9069.41
1,59382E+12;04/07/2020;9135.46
1,59373E+12;03/07/2020;9058.26
1,59365E+12;02/07/2020;9086.54
1,59356E+12;01/07/2020;9232.0
1,59348E+12;30/06/2020;9138.55
1,59339E+12;29/06/2020;9192.56
1,5933E+12;28/06/2020;9116.35
1,59322E+12;27/06/2020;9012.0
1,59313E+12;26/06/2020;9162.21
1,59304E+12;25/06/2020;9249.49
1,59296E+12;24/06/2020;9296.49
1,59287E+12;23/06/2020;9624.89
1,59278E+12;22/06/2020;9685.69
1,5927E+12;21/06/2020;9294.69
1,59261E+12;20/06/2020;9358.95
1,59252E+12;19/06/2020;9310.23
1,59244E+12;18/06/2020;9386.32
1,59235E+12;17/06/2020;9465.14
1,59227E+12;16/06/2020;9525.59
1,59218E+12;15/06/2020;9426.02
1,59209E+12;14/06/2020;9342.1
1,59201E+12;13/06/2020;9473.34
1,59192E+12;12/06/2020;9465.13
1,59183E+12;11/06/2020;9280.4
1,59175E+12;10/06/2020;9885.0
1,59166E+12;09/06/2020;9772.43
1,59157E+12;08/06/2020;9782.01
1,59149E+12;07/06/2020;9746.99
1,5914E+12;06/06/2020;9666.3
1,59132E+12;05/06/2020;9621.16
1,59123E+12;04/06/2020;9789.06
1,59114E+12;03/06/2020;9666.24
1,59106E+12;02/06/2020;9518.04
1,59097E+12;01/06/2020;10200.77
1,59088E+12;31/05/2020;9448.27
1,5908E+12;30/05/2020;9697.72
1,59071E+12;29/05/2020;9427.07
1,59062E+12;28/05/2020;9575.89
1,59054E+12;27/05/2020;9204.07
1,59045E+12;26/05/2020;8841.18
1,59036E+12;25/05/2020;8900.35
1,59028E+12;24/05/2020;8720.34
1,59019E+12;23/05/2020;9179.15
1,59011E+12;22/05/2020;9170.0
1,59002E+12;21/05/2020;9068.65
1,58993E+12;20/05/2020;9511.43
1,58985E+12;19/05/2020;9775.53
1,58976E+12;18/05/2020;9733.93
1,58967E+12;17/05/2020;9680.04
1,58959E+12;16/05/2020;9381.27
1,5895E+12;15/05/2020;9316.42
1,58941E+12;14/05/2020;9791.98
1,58933E+12;13/05/2020;9309.37
1,58924E+12;12/05/2020;8810.79
1,58916E+12;11/05/2020;8561.52
1,58907E+12;10/05/2020;8722.77
1,58898E+12;09/05/2020;9539.4
1,5889E+12;08/05/2020;9800.01
1,58881E+12;07/05/2020;9986.4
1,58872E+12;06/05/2020;9142.92
1,58864E+12;05/05/2020;9021.83
1,58855E+12;04/05/2020;8871.96
1,58846E+12;03/05/2020;8894.16
1,58838E+12;02/05/2020;8972.05
1,58829E+12;01/05/2020;8826.96
1,5882E+12;30/04/2020;8620.0
1,58812E+12;29/04/2020;8778.57
1,58803E+12;28/04/2020;7738.98
1,58795E+12;27/04/2020;7774.62
1,58786E+12;26/04/2020;7693.1
1,58777E+12;25/04/2020;7538.67
1,58769E+12;24/04/2020;7505.0
1,5876E+12;23/04/2020;7482.39
1,58751E+12;22/04/2020;7125.14
1,58743E+12;21/04/2020;6841.37
1,58734E+12;20/04/2020;6826.83
1,58725E+12;19/04/2020;7120.74
1,58717E+12;18/04/2020;7248.6
1,58708E+12;17/04/2020;7027.55
1,587E+12;16/04/2020;7101.94
1,58691E+12;15/04/2020;6621.24
1,58682E+12;14/04/2020;6868.7
1,58674E+12;13/04/2020;6837.91
1,58665E+12;12/04/2020;6903.79
1,58656E+12;11/04/2020;6876.83
1,58648E+12;10/04/2020;6858.92
1,58639E+12;09/04/2020;7283.54
1,5863E+12;08/04/2020;7361.28
1,58622E+12;07/04/2020;7197.32
1,58613E+12;06/04/2020;7329.9
1,58604E+12;05/04/2020;6772.78
1,58596E+12;04/04/2020;6856.99
1,58587E+12;03/04/2020;6734.1
1,58579E+12;02/04/2020;6794.09
1,5857E+12;01/04/2020;6642.92
1,58561E+12;31/03/2020;6410.44
1,58553E+12;30/03/2020;6394.38
1,58544E+12;29/03/2020;5881.42
1,58535E+12;28/03/2020;6236.65
1,58527E+12;27/03/2020;6359.11
1,58518E+12;26/03/2020;6737.36
1,58509E+12;25/03/2020;6677.43
1,58501E+12;24/03/2020;6744.72
1,58492E+12;23/03/2020;6467.31
1,58484E+12;22/03/2020;5816.19
1,58475E+12;21/03/2020;6186.98
1,58466E+12;20/03/2020;6208.36
1,58458E+12;19/03/2020;6162.37
1,58449E+12;18/03/2020;5393.04
1,5844E+12;17/03/2020;5312.64
1,58432E+12;16/03/2020;5028.97
1,58423E+12;15/03/2020;5361.3
1,58414E+12;14/03/2020;5172.06
1,58406E+12;13/03/2020;5578.6
1,58397E+12;12/03/2020;4800.0
1,58388E+12;11/03/2020;7934.52
1,5838E+12;10/03/2020;7894.56
1,58371E+12;09/03/2020;7929.87
1,58363E+12;08/03/2020;8033.31
1,58354E+12;07/03/2020;8886.66
1,58345E+12;06/03/2020;9131.88
1,58337E+12;05/03/2020;9054.68
1,58328E+12;04/03/2020;8750.87
1,58319E+12;03/03/2020;8760.07
1,58311E+12;02/03/2020;8915.24
1,58302E+12;01/03/2020;8531.88
1,58293E+12;29/02/2020;8523.61
1,58285E+12;28/02/2020;8692.91
1,58276E+12;27/02/2020;8823.21
1,58268E+12;26/02/2020;8785.25
1,58259E+12;25/02/2020;9315.84
1,5825E+12;24/02/2020;9656.13
1,58242E+12;23/02/2020;9936.4
1,58233E+12;22/02/2020;9650.86
1,58224E+12;21/02/2020;9677.05
1,58216E+12;20/02/2020;9596.42
1,58207E+12;19/02/2020;9593.79
1,58198E+12;18/02/2020;10164.71
1,5819E+12;17/02/2020;9706.0
1,58181E+12;16/02/2020;9917.27
1,58172E+12;15/02/2020;9904.72
1,58164E+12;14/02/2020;10344.36
1,58155E+12;13/02/2020;10229.63
1,58147E+12;12/02/2020;10326.46
1,58138E+12;11/02/2020;10223.08
1,58129E+12;10/02/2020;9851.83
1,58121E+12;09/02/2020;10151.75
1,58112E+12;08/02/2020;9895.05
1,58103E+12;07/02/2020;9813.73
1,58095E+12;06/02/2020;9772.0
1,58086E+12;05/02/2020;9612.04
1,58077E+12;04/02/2020;9197.02
1,58069E+12;03/02/2020;9292.24
1,5806E+12;02/02/2020;9331.51
1,58052E+12;01/02/2020;9384.61
1,58043E+12;31/01/2020;9352.89
1,58034E+12;30/01/2020;9513.21
1,58026E+12;29/01/2020;9301.53
1,58017E+12;28/01/2020;9374.21
1,58008E+12;27/01/2020;8907.57
1,58E+12;26/01/2020;8615.0
1,57991E+12;25/01/2020;8340.58
1,57982E+12;24/01/2020;8439.0
1,57974E+12;23/01/2020;8404.52
1,57965E+12;22/01/2020;8682.36
1,57956E+12;21/01/2020;8736.03
1,57948E+12;20/01/2020;8642.35
1,57939E+12;19/01/2020;8701.7
1,57931E+12;18/01/2020;8915.96
1,57922E+12;17/01/2020;8913.28
1,57913E+12;16/01/2020;8720.01
1,57905E+12;15/01/2020;8821.41
1,57896E+12;14/01/2020;8810.01
1,57887E+12;13/01/2020;8110.34
1,57879E+12;12/01/2020;8184.98
1,5787E+12;11/01/2020;8020.01
1,57861E+12;10/01/2020;8197.02
1,57853E+12;09/01/2020;7817.76
1,57844E+12;08/01/2020;8055.98
1,57836E+12;07/01/2020;8145.28
1,57827E+12;06/01/2020;7758.0
1,57818E+12;05/01/2020;7358.75
1,5781E+12;04/01/2020;7354.11
1,57801E+12;03/01/2020;7344.96
1,57792E+12;02/01/2020;6965.71
1,57784E+12;01/01/2020;7200.85
1,57775E+12;31/12/2019;7195.23
1,57766E+12;30/12/2019;7246.0
1,57758E+12;29/12/2019;7388.24
1,57749E+12;28/12/2019;7316.14
1,5774E+12;27/12/2019;7254.74
1,57732E+12;26/12/2019;7202.0
1,57723E+12;25/12/2019;7204.63
1,57715E+12;24/12/2019;7255.77
1,57706E+12;23/12/2019;7317.09
1,57697E+12;22/12/2019;7501.44
1,57689E+12;21/12/2019;7132.75
1,5768E+12;20/12/2019;7187.83
1,57671E+12;19/12/2019;7150.3
1,57663E+12;18/12/2019;7277.83
1,57654E+12;17/12/2019;6623.82
1,57645E+12;16/12/2019;6891.72
1,57637E+12;15/12/2019;7118.59
1,57628E+12;14/12/2019;7064.05
1,5762E+12;13/12/2019;7258.48
1,57611E+12;12/12/2019;7198.08
1,57602E+12;11/12/2019;7210.0
1,57594E+12;10/12/2019;7224.13
1,57585E+12;09/12/2019;7338.64
1,57576E+12;08/12/2019;7510.11
1,57568E+12;07/12/2019;7488.21
1,57559E+12;06/12/2019;7527.47
1,5755E+12;05/12/2019;7389.0
1,57542E+12;04/12/2019;7194.32
1,57533E+12;03/12/2019;7292.71
1,57524E+12;02/12/2019;7294.28
1,57516E+12;01/12/2019;7390.89
1,57507E+12;30/11/2019;7541.89
1,57499E+12;29/11/2019;7739.68
1,5749E+12;28/11/2019;7419.49
1,57481E+12;27/11/2019;7508.52
1,57473E+12;26/11/2019;7156.14
1,57464E+12;25/11/2019;7109.57
1,57455E+12;24/11/2019;6903.28
1,57447E+12;23/11/2019;7311.57
1,57438E+12;22/11/2019;7268.23
1,57429E+12;21/11/2019;7627.74
1,57421E+12;20/11/2019;8098.01
1,57412E+12;19/11/2019;8133.64
1,57404E+12;18/11/2019;8187.17
1,57395E+12;17/11/2019;8502.4
1,57386E+12;16/11/2019;8491.02
1,57378E+12;15/11/2019;8471.73
1,57369E+12;14/11/2019;8646.68
1,5736E+12;13/11/2019;8777.12
1,57352E+12;12/11/2019;8821.94
1,57343E+12;11/11/2019;8733.27
1,57334E+12;10/11/2019;9039.47
1,57326E+12;09/11/2019;8809.41
1,57317E+12;08/11/2019;8773.73
1,57308E+12;07/11/2019;9216.2
1,573E+12;06/11/2019;9339.05
1,57291E+12;05/11/2019;9308.66
1,57283E+12;04/11/2019;9393.35
1,57274E+12;03/11/2019;9194.71
1,57265E+12;02/11/2019;9289.52
1,57257E+12;01/11/2019;9231.61
1,57248E+12;31/10/2019;9140.85
1,57239E+12;30/10/2019;9154.72
1,57231E+12;29/10/2019;9407.62
1,57222E+12;28/10/2019;9205.14
1,57213E+12;27/10/2019;9529.93
1,57205E+12;26/10/2019;9230.0
1,57196E+12;25/10/2019;8655.02
1,57188E+12;24/10/2019;7412.41
1,57179E+12;23/10/2019;7466.62
1,5717E+12;22/10/2019;8020.0
1,57162E+12;21/10/2019;8197.27
1,57153E+12;20/10/2019;8223.35
1,57144E+12;19/10/2019;7948.01
1,57136E+12;18/10/2019;7947.01
1,57127E+12;17/10/2019;8070.58
1,57118E+12;16/10/2019;7991.74
1,5711E+12;15/10/2019;8159.29
1,57101E+12;14/10/2019;8348.2
1,57092E+12;13/10/2019;8275.01
1,57084E+12;12/10/2019;8300.09
1,57075E+12;11/10/2019;8258.5
1,57067E+12;10/10/2019;8558.03
1,57058E+12;09/10/2019;8560.74
1,57049E+12;08/10/2019;8168.39
1,57041E+12;07/10/2019;8190.09
1,57032E+12;06/10/2019;7854.25
1,57023E+12;05/10/2019;8126.19
1,57015E+12;04/10/2019;8137.13
1,57006E+12;03/10/2019;8223.96
1,56997E+12;02/10/2019;8359.94
1,56989E+12;01/10/2019;8292.44
1,5698E+12;30/09/2019;8289.34
1,56972E+12;29/09/2019;8043.82
1,56963E+12;28/09/2019;8198.81
1,56954E+12;27/09/2019;8177.91
1,56946E+12;26/09/2019;8063.73
1,56937E+12;25/09/2019;8430.05
1,56928E+12;24/09/2019;8493.14
1,5692E+12;23/09/2019;9702.25
1,56911E+12;22/09/2019;10028.87
1,56902E+12;21/09/2019;9986.39
1,56894E+12;20/09/2019;10168.59
1,56885E+12;19/09/2019;10244.29
1,56876E+12;18/09/2019;10156.99
1,56868E+12;17/09/2019;10187.82
1,56859E+12;16/09/2019;10251.31
1,56851E+12;15/09/2019;10302.01
1,56842E+12;14/09/2019;10335.02
1,56833E+12;13/09/2019;10342.06
1,56825E+12;12/09/2019;10415.01
1,56816E+12;11/09/2019;10158.33
1,56807E+12;10/09/2019;10098.15
1,56799E+12;09/09/2019;10303.12
1,5679E+12;08/09/2019;10381.18
1,56781E+12;07/09/2019;10455.88
1,56773E+12;06/09/2019;10298.73
1,56764E+12;05/09/2019;10564.49
1,56756E+12;04/09/2019;10567.02
1,56747E+12;03/09/2019;10615.28
1,56738E+12;02/09/2019;10340.0
1,5673E+12;01/09/2019;9724.98
1,56721E+12;31/08/2019;9587.47
1,56712E+12;30/08/2019;9584.54
1,56704E+12;29/08/2019;9498.44
1,56695E+12;28/08/2019;9721.0
1,56686E+12;27/08/2019;10185.05
1,56678E+12;26/08/2019;10372.25
1,56669E+12;25/08/2019;10142.69
1,5666E+12;24/08/2019;10134.35
1,56652E+12;23/08/2019;10389.55
1,56643E+12;22/08/2019;10099.88
1,56635E+12;21/08/2019;10142.57
1,56626E+12;20/08/2019;10760.51
1,56617E+12;19/08/2019;10915.54
1,56609E+12;18/08/2019;10306.78
1,566E+12;17/08/2019;10216.02
1,56591E+12;16/08/2019;10331.54
1,56583E+12;15/08/2019;10293.93
1,56574E+12;14/08/2019;10050.37
1,56565E+12;13/08/2019;10892.71
1,56557E+12;12/08/2019;11396.08
1,56548E+12;11/08/2019;11549.97
1,5654E+12;10/08/2019;11309.31
1,56531E+12;09/08/2019;11879.99
1,56522E+12;08/08/2019;11999.77
1,56514E+12;07/08/2019;11975.03
1,56505E+12;06/08/2019;11481.69
1,56496E+12;05/08/2019;11828.8
1,56488E+12;04/08/2019;10929.23
1,56479E+12;03/08/2019;10816.86
1,5647E+12;02/08/2019;10523.75
1,56462E+12;01/08/2019;10374.99
1,56453E+12;31/07/2019;10080.53
1,56444E+12;30/07/2019;9574.21
1,56436E+12;29/07/2019;9507.64
1,56427E+12;28/07/2019;9541.54
1,56419E+12;27/07/2019;9476.52
1,5641E+12;26/07/2019;9824.0
1,56401E+12;25/07/2019;9879.87
1,56393E+12;24/07/2019;9763.28
1,56384E+12;23/07/2019;9864.91
1,56375E+12;22/07/2019;10340.31
1,56367E+12;21/07/2019;10589.45
1,56358E+12;20/07/2019;10740.23
1,56349E+12;19/07/2019;10504.29
1,56341E+12;18/07/2019;10627.16
1,56332E+12;17/07/2019;9667.92
1,56324E+12;16/07/2019;9439.59
1,56315E+12;15/07/2019;10838.72
1,56306E+12;14/07/2019;10174.18
1,56298E+12;13/07/2019;11355.76
1,56289E+12;12/07/2019;11757.22
1,5628E+12;11/07/2019;11342.89
1,56272E+12;10/07/2019;12108.37
1,56263E+12;09/07/2019;12543.41
1,56254E+12;08/07/2019;12238.6
1,56246E+12;07/07/2019;11406.24
1,56237E+12;06/07/2019;11256.49
1,56228E+12;05/07/2019;10970.73
1,5622E+12;04/07/2019;11145.67
1,56211E+12;03/07/2019;11940.0
1,56203E+12;02/07/2019;10842.85
1,56194E+12;01/07/2019;10624.93
1,56185E+12;30/06/2019;10854.1
1,56177E+12;29/06/2019;11903.13
1,56168E+12;28/06/2019;12400.63
1,56159E+12;27/06/2019;11329.99
1,56151E+12;26/06/2019;13093.8
1,56142E+12;25/06/2019;11820.86
1,56133E+12;24/06/2019;11056.59
1,56125E+12;23/06/2019;10906.07
1,56116E+12;22/06/2019;10729.5
1,56108E+12;21/06/2019;10159.86
1,56099E+12;20/06/2019;9517.12
1,5609E+12;19/06/2019;9255.49
1,56082E+12;18/06/2019;9081.55
1,56073E+12;17/06/2019;9313.96
1,56064E+12;16/06/2019;8953.33
1,56056E+12;15/06/2019;8808.7
1,56047E+12;14/06/2019;8650.0
1,56038E+12;13/06/2019;8218.54
1,5603E+12;12/06/2019;8127.64
1,56021E+12;11/06/2019;7884.9
1,56012E+12;10/06/2019;7982.75
1,56004E+12;09/06/2019;7628.13
1,55995E+12;08/06/2019;7893.62
1,55987E+12;07/06/2019;7980.53
1,55978E+12;06/06/2019;7786.7
1,55969E+12;05/06/2019;7776.5
1,55961E+12;04/06/2019;7687.03
1,55952E+12;03/06/2019;8115.82
1,55943E+12;02/06/2019;8725.98
1,55935E+12;01/06/2019;8544.07
1,55926E+12;31/05/2019;8555.0
1,55917E+12;30/05/2019;8269.54
1,55909E+12;29/05/2019;8645.68
1,559E+12;28/05/2019;8715.64
1,55892E+12;27/05/2019;8756.32
1,55883E+12;26/05/2019;8614.43
1,55874E+12;25/05/2019;8025.41
1,55866E+12;24/05/2019;7964.87
1,55857E+12;23/05/2019;7851.51
1,55848E+12;22/05/2019;7628.43
1,5584E+12;21/05/2019;7904.87
1,55831E+12;20/05/2019;7938.15
1,55822E+12;19/05/2019;8148.48
1,55814E+12;18/05/2019;7257.45
1,55805E+12;17/05/2019;7355.26
1,55796E+12;16/05/2019;7866.59
1,55788E+12;15/05/2019;8169.87
1,55779E+12;14/05/2019;7947.56
1,55771E+12;13/05/2019;7790.71
1,55762E+12;12/05/2019;6967.31
1,55753E+12;11/05/2019;7076.22
1,55745E+12;10/05/2019;6373.33
1,55736E+12;09/05/2019;6209.18
1,55727E+12;08/05/2019;5987.29
1,55719E+12;07/05/2019;5846.34
1,5571E+12;06/05/2019;5747.79
1,55701E+12;05/05/2019;5775.62
1,55693E+12;04/05/2019;5829.45
1,55684E+12;03/05/2019;5772.69
1,55676E+12;02/05/2019;5492.87
1,55667E+12;01/05/2019;5383.2
1,55658E+12;30/04/2019;5320.81
1,5565E+12;29/04/2019;5238.14
1,55641E+12;28/04/2019;5307.52
1,55632E+12;27/04/2019;5295.69
1,55624E+12;26/04/2019;5314.1
1,55615E+12;25/04/2019;5219.9
1,55606E+12;24/04/2019;5415.0
1,55598E+12;23/04/2019;5493.31
1,55589E+12;22/04/2019;5357.14
1,5558E+12;21/04/2019;5256.14
1,55572E+12;20/04/2019;5291.73
1,55563E+12;19/04/2019;5258.68
1,55555E+12;18/04/2019;5258.44
1,55546E+12;17/04/2019;5202.82
1,55537E+12;16/04/2019;5173.72
1,55529E+12;15/04/2019;5024.95
1,5552E+12;14/04/2019;5131.3
1,55511E+12;13/04/2019;5045.22
1,55503E+12;12/04/2019;5048.01
1,55494E+12;11/04/2019;5017.37
1,55485E+12;10/04/2019;5308.25
1,55477E+12;09/04/2019;5150.0
1,55468E+12;08/04/2019;5236.9
1,5546E+12;07/04/2019;5170.27
1,55451E+12;06/04/2019;5043.89
1,55442E+12;05/04/2019;5004.95
1,55434E+12;04/04/2019;4898.66
1,55425E+12;03/04/2019;4932.6
1,55416E+12;02/04/2019;4857.29
1,55408E+12;01/04/2019;4144.56
1,55399E+12;31/03/2019;4103.95
1,5539E+12;30/03/2019;4106.97
1,55382E+12;29/03/2019;4103.25
1,55373E+12;28/03/2019;4027.81
1,55364E+12;27/03/2019;4038.05
1,55356E+12;26/03/2019;3948.55
1,55347E+12;25/03/2019;3936.12
1,55339E+12;24/03/2019;3992.18
1,5533E+12;23/03/2019;4006.01
1,55321E+12;22/03/2019;3986.93
1,55313E+12;21/03/2019;3980.64
1,55304E+12;20/03/2019;4043.04
1,55295E+12;19/03/2019;4015.53
1,55287E+12;18/03/2019;3987.81
1,55278E+12;17/03/2019;3981.14
1,55269E+12;16/03/2019;4005.98
1,55261E+12;15/03/2019;3923.76
1,55252E+12;14/03/2019;3877.12
1,55244E+12;13/03/2019;3866.0
1,55235E+12;12/03/2019;3882.73
1,55226E+12;11/03/2019;3871.61
1,55218E+12;10/03/2019;3916.82
1,55209E+12;09/03/2019;3943.04
1,552E+12;08/03/2019;3864.89
1,55192E+12;07/03/2019;3873.64
1,55183E+12;06/03/2019;3861.84
1,55174E+12;05/03/2019;3857.73
1,55166E+12;04/03/2019;3715.3
1,55157E+12;03/03/2019;3807.75
1,55148E+12;02/03/2019;3819.93
1,5514E+12;01/03/2019;3823.0
1,55131E+12;28/02/2019;3813.69
1,55123E+12;27/02/2019;3818.07
1,55114E+12;26/02/2019;3809.23
1,55105E+12;25/02/2019;3827.92
1,55097E+12;24/02/2019;3743.56
1,55088E+12;23/02/2019;4117.76
1,55079E+12;22/02/2019;3962.0
1,55071E+12;21/02/2019;3937.31
1,55062E+12;20/02/2019;3969.74
1,55053E+12;19/02/2019;3907.79
1,55045E+12;18/02/2019;3898.6
1,55036E+12;17/02/2019;3667.58
1,55028E+12;16/02/2019;3618.41
1,55019E+12;15/02/2019;3602.47
1,5501E+12;14/02/2019;3590.56
1,55002E+12;13/02/2019;3609.4
1,54993E+12;12/02/2019;3631.46
1,54984E+12;11/02/2019;3631.05
1,54976E+12;10/02/2019;3680.06
1,54967E+12;09/02/2019;3665.18
